cell_type	gene_symbol	ensembl_id	rank	score	pct_expressed	pct_others	p_val_adj	gene_biotype
Medium spiny neuron	SV2C	ENSG00000122012	22	3.45811440436256	0.921	0.136	0.0	protein_coding
Medium spiny neuron	OTOF	ENSG00000115155	23	3.41409681133981	0.655	0.053	0.0	protein_coding
Medium spiny neuron	DCLK3	ENSG00000163673	24	3.40986526734264	0.455	0.043	0.0	protein_coding
Medium spiny neuron	LOXHD1	ENSG00000167210	25	3.38103921224627	0.313	0.043	0.0	protein_coding
Medium spiny neuron	BSPRY	ENSG00000119411	26	3.3767560358723	0.428	0.039	0.0	protein_coding
Medium spiny neuron	OPN4	ENSG00000122375	27	3.37068689019175	0.297	0.032	0.0	protein_coding
Medium spiny neuron	PTPN7	ENSG00000143851	28	3.32606685302135	0.446	0.036	0.0	protein_coding
Medium spiny neuron	CALB1	ENSG00000104327	29	3.32219221201317	0.69	0.091	0.0	protein_coding
Medium spiny neuron	STRIP2	ENSG00000128578	30	3.24903997309698	0.908	0.226	0.0	protein_coding
Medium spiny neuron	NGEF	ENSG00000066248	31	3.2346488939114	0.926	0.214	0.0	protein_coding
Medium spiny neuron	TESPA1	ENSG00000135426	32	3.15947971422669	0.321	0.047	1.71786128978697e-302	protein_coding
Medium spiny neuron	ANO3	ENSG00000134343	33	3.13874013871237	0.957	0.283	0.0	protein_coding
Medium spiny neuron	FHDC1	ENSG00000137460	34	3.1300889469411	0.453	0.042	0.0	protein_coding
Medium spiny neuron	ADCY5	ENSG00000173175	35	3.12584843800812	0.973	0.329	0.0	protein_coding
Medium spiny neuron	IGSF5	ENSG00000183067	36	3.12453484162157	0.53	0.067	0.0	protein_coding
Medium spiny neuron	GNAL	ENSG00000141404	37	3.06006115344953	0.993	0.393	0.0	protein_coding
Medium spiny neuron	CPNE5	ENSG00000124772	38	3.05932096424323	0.881	0.185	0.0	protein_coding
Medium spiny neuron	SCN4B	ENSG00000177098	39	3.01510722386121	0.506	0.086	0.0	protein_coding
Medium spiny neuron	DRD1	ENSG00000184845	40	2.99893130824691	0.445	0.077	0.0	protein_coding
Medium spiny neuron	PHACTR1	ENSG00000112137	41	2.99519896643856	0.999	0.666	0.0	protein_coding
Medium spiny neuron	PDE10A	ENSG00000112541	42	2.99304980343862	0.977	0.518	0.0	protein_coding
Medium spiny neuron	PPP1R1B	ENSG00000131771	43	2.97894447156792	0.844	0.135	0.0	protein_coding
Medium spiny neuron	PTPN5	ENSG00000110786	44	2.97100346461548	0.941	0.314	0.0	protein_coding
Medium spiny neuron	RASD2	ENSG00000100302	45	2.94501301684352	0.531	0.072	0.0	protein_coding
Medium spiny neuron	RGS14	ENSG00000169220	46	2.92849511265763	0.572	0.085	0.0	protein_coding
Medium spiny neuron	LPL	ENSG00000175445	47	2.92839674874247	0.738	0.078	0.0	protein_coding
Medium spiny neuron	RARB	ENSG00000077092	48	2.91806915510115	0.942	0.283	0.0	protein_coding
Medium spiny neuron	COCH	ENSG00000100473	49	2.905418232673	0.863	0.291	0.0	protein_coding
Medium spiny neuron	KLF5	ENSG00000102554	50	2.86910012200531	0.528	0.056	0.0	protein_coding
Microglia	LILRB4	ENSG00000186818	1	10.1975559213717	0.284	0.001	0.0	protein_coding
Microglia	CX3CR1	ENSG00000168329	2	10.1271912953526	0.767	0.004	0.0	protein_coding
Microglia	CSF3R	ENSG00000119535	3	9.77475566118684	0.535	0.004	0.0	protein_coding
Microglia	CD86	ENSG00000114013	4	9.76210526442232	0.575	0.005	0.0	protein_coding
Microglia	APBB1IP	ENSG00000077420	5	9.70158224222379	0.926	0.018	0.0	protein_coding
Microglia	CLEC7A	ENSG00000172243	6	9.57024707256719	0.448	0.002	0.0	protein_coding
Microglia	FGD2	ENSG00000146192	7	9.51212986869749	0.504	0.004	0.0	protein_coding
Microglia	ITGAX	ENSG00000140678	8	9.35089776676577	0.602	0.004	0.0	protein_coding
Microglia	SYK	ENSG00000165025	9	9.33740969012516	0.755	0.012	0.0	protein_coding
Microglia	OLR1	ENSG00000173391	10	9.22347877734107	0.502	0.008	0.0	protein_coding
Microglia	P2RY13	ENSG00000181631	11	9.17970107946436	0.482	0.007	0.0	protein_coding
Microglia	LST1	ENSG00000204482	12	9.0628883329133	0.326	0.002	0.0	protein_coding
Microglia	PIK3R5	ENSG00000141506	13	8.98394483494263	0.535	0.006	0.0	protein_coding
Microglia	C1QC	ENSG00000159189	14	8.983873769089	0.512	0.004	0.0	protein_coding
Microglia	CD53	ENSG00000143119	15	8.92766382794844	0.606	0.008	0.0	protein_coding
Microglia	FAM177B	ENSG00000197520	16	8.89153861814268	0.358	0.008	0.0	protein_coding
Microglia	ITGAM	ENSG00000169896	17	8.76833491563527	0.425	0.006	0.0	protein_coding
Microglia	IKZF1	ENSG00000185811	18	8.73324562438354	0.642	0.008	0.0	protein_coding
Microglia	NCKAP1L	ENSG00000123338	19	8.65512817384946	0.485	0.01	0.0	protein_coding
Microglia	P2RY12	ENSG00000169313	20	8.62716727676957	0.904	0.047	0.0	protein_coding
Microglia	C3	ENSG00000125730	21	8.527331843214	0.718	0.011	0.0	protein_coding
Microglia	APOC2	ENSG00000234906	22	8.5263891704471	0.462	0.005	0.0	protein_coding
Microglia	FYB1	ENSG00000082074	23	8.52474128340343	0.822	0.017	0.0	protein_coding
Microglia	CD84	ENSG00000066294	24	8.51961229596882	0.351	0.003	0.0	protein_coding
Microglia	PLD4	ENSG00000166428	25	8.50011409264876	0.284	0.003	0.0	protein_coding
Microglia	SAMSN1	ENSG00000155307	26	8.45965895898738	0.682	0.022	0.0	protein_coding
Microglia	TFEC	ENSG00000105967	27	8.45773321776532	0.435	0.009	0.0	protein_coding
Microglia	TLR2	ENSG00000137462	28	8.44721790523794	0.382	0.005	0.0	protein_coding
Microglia	TYROBP	ENSG00000011600	29	8.37246407294543	0.402	0.004	0.0	protein_coding
Microglia	LPAR5	ENSG00000184574	30	8.35594964116486	0.293	0.005	0.0	protein_coding
Microglia	SELPLG	ENSG00000110876	31	8.27041066050411	0.34	0.009	0.0	protein_coding
Microglia	CYTH4	ENSG00000100055	32	8.25695205150887	0.306	0.005	0.0	protein_coding
Microglia	IRF8	ENSG00000140968	33	8.21809258819078	0.334	0.008	0.0	protein_coding
Microglia	ADAM28	ENSG00000042980	34	8.18240946634235	0.88	0.052	0.0	protein_coding
Microglia	MS4A6A	ENSG00000110077	35	8.17677769831459	0.295	0.002	0.0	protein_coding
Microglia	C1QB	ENSG00000173369	36	8.1555728493513	0.499	0.004	0.0	protein_coding
Microglia	C1QA	ENSG00000173372	37	8.14654293922227	0.263	0.003	0.0	protein_coding
Microglia	CYBB	ENSG00000165168	38	8.06825936291633	0.563	0.024	0.0	protein_coding
Microglia	LAPTM5	ENSG00000162511	39	8.02458917349896	0.443	0.006	0.0	protein_coding
Microglia	HPGDS	ENSG00000163106	40	7.99468688918642	0.254	0.007	0.0	protein_coding
Microglia	LY86	ENSG00000112799	41	7.96455851880272	0.704	0.034	0.0	protein_coding
Microglia	TBXAS1	ENSG00000059377	42	7.88628269379523	0.863	0.04	0.0	protein_coding
Microglia	CSF1R	ENSG00000182578	43	7.85703736409719	0.759	0.013	0.0	protein_coding
Microglia	HLA-DRA	ENSG00000204287	44	7.84843274722535	0.585	0.011	0.0	protein_coding
Microglia	BIN2	ENSG00000110934	45	7.79642148912436	0.353	0.01	0.0	protein_coding
Microglia	TMIGD3	ENSG00000121933	46	7.78858905739562	0.33	0.005	0.0	protein_coding
Microglia	TMEM156	ENSG00000121895	47	7.74132604470099	0.585	0.013	0.0	protein_coding
Microglia	RGS10	ENSG00000148908	48	7.51891490147614	0.546	0.016	0.0	protein_coding
Microglia	SLC2A5	ENSG00000142583	49	7.46079332457471	0.367	0.014	0.0	protein_coding
Microglia	ALOX5	ENSG00000012779	50	7.36944211196027	0.499	0.018	0.0	protein_coding
Midbrain-derived inhibitory neuron	CASR	ENSG00000036828	1	6.87969668253986	0.639	0.011	0.0	protein_coding
Midbrain-derived inhibitory neuron	SOX14	ENSG00000168875	2	6.87618899243131	0.508	0.002	0.0	protein_coding
Midbrain-derived inhibitory neuron	GATA3	ENSG00000107485	3	6.4371558128865	0.648	0.005	0.0	protein_coding
Midbrain-derived inhibitory neuron	DMBX1	ENSG00000197587	4	5.98034574127887	0.735	0.007	0.0	protein_coding
Midbrain-derived inhibitory neuron	TMEM215	ENSG00000188133	5	5.25423639888614	0.278	0.01	0.0	protein_coding
Midbrain-derived inhibitory neuron	CTXN3	ENSG00000205279	6	5.25200106923709	0.565	0.026	0.0	protein_coding
Midbrain-derived inhibitory neuron	CHRM2	ENSG00000181072	7	4.71733578376317	0.992	0.148	0.0	protein_coding
Midbrain-derived inhibitory neuron	MYO3B	ENSG00000071909	8	4.67354410685919	0.685	0.068	0.0	protein_coding
Midbrain-derived inhibitory neuron	SMPX	ENSG00000091482	9	4.61223539528411	0.311	0.014	0.0	protein_coding
Midbrain-derived inhibitory neuron	NPPC	ENSG00000163273	10	4.49232370096632	0.708	0.062	0.0	protein_coding
Midbrain-derived inhibitory neuron	MINAR1	ENSG00000169330	11	4.37905796623807	0.752	0.065	0.0	protein_coding
Midbrain-derived inhibitory neuron	NPSR1	ENSG00000187258	12	4.28757558319867	0.375	0.04	0.0	protein_coding
Midbrain-derived inhibitory neuron	SHISA8	ENSG00000234965	13	4.12821310636286	0.776	0.04	0.0	protein_coding
Midbrain-derived inhibitory neuron	GREM2	ENSG00000180875	14	4.06679804400616	0.908	0.146	0.0	protein_coding
Midbrain-derived inhibitory neuron	TRPC7	ENSG00000069018	15	4.02438810467053	0.393	0.032	0.0	protein_coding
Midbrain-derived inhibitory neuron	OTX2	ENSG00000165588	16	3.97472992487357	0.889	0.052	0.0	protein_coding
Midbrain-derived inhibitory neuron	SYNDIG1L	ENSG00000183379	17	3.92305510638538	0.716	0.069	0.0	protein_coding
Midbrain-derived inhibitory neuron	IGSF3	ENSG00000143061	18	3.88771751769419	0.842	0.128	0.0	protein_coding
Midbrain-derived inhibitory neuron	GRIK1	ENSG00000171189	19	3.88766629680511	0.999	0.331	0.0	protein_coding
Midbrain-derived inhibitory neuron	PCBP3	ENSG00000183570	20	3.77580789931548	0.975	0.279	0.0	protein_coding
Midbrain-derived inhibitory neuron	ASIC4	ENSG00000072182	21	3.76698492968275	0.68	0.041	0.0	protein_coding
Midbrain-derived inhibitory neuron	VASH2	ENSG00000143494	22	3.74042843561584	0.63	0.096	0.0	protein_coding
Midbrain-derived inhibitory neuron	PCOLCE2	ENSG00000163710	23	3.72274393635114	0.768	0.078	0.0	protein_coding
Midbrain-derived inhibitory neuron	STC1	ENSG00000159167	24	3.70942733083112	0.337	0.018	0.0	protein_coding
Midbrain-derived inhibitory neuron	RORB	ENSG00000198963	25	3.68874247237996	0.97	0.127	0.0	protein_coding
Midbrain-derived inhibitory neuron	NYAP2	ENSG00000144460	26	3.68353753308738	0.99	0.385	0.0	protein_coding
Midbrain-derived inhibitory neuron	FGF11	ENSG00000161958	27	3.59284558411335	0.313	0.02	0.0	protein_coding
Midbrain-derived inhibitory neuron	HCN4	ENSG00000138622	28	3.57879359925332	0.338	0.035	0.0	protein_coding
Midbrain-derived inhibitory neuron	PRSS12	ENSG00000164099	29	3.56265340190709	0.727	0.095	0.0	protein_coding
Midbrain-derived inhibitory neuron	SPHKAP	ENSG00000153820	30	3.5527047872799	0.992	0.271	0.0	protein_coding
Midbrain-derived inhibitory neuron	EPHA8	ENSG00000070886	31	3.52269282654094	0.371	0.043	0.0	protein_coding
Midbrain-derived inhibitory neuron	GALNTL6	ENSG00000174473	32	3.48112865957685	0.999	0.381	0.0	protein_coding
Midbrain-derived inhibitory neuron	GRIP2	ENSG00000144596	33	3.46600985480089	0.909	0.148	0.0	protein_coding
Midbrain-derived inhibitory neuron	GALNT14	ENSG00000158089	34	3.45484609358615	0.974	0.275	0.0	protein_coding
Midbrain-derived inhibitory neuron	SLC27A6	ENSG00000113396	35	3.43352301415349	0.741	0.074	0.0	protein_coding
Midbrain-derived inhibitory neuron	SLC5A8	ENSG00000256870	36	3.35661025272497	0.607	0.09	0.0	protein_coding
Midbrain-derived inhibitory neuron	ABTB3	ENSG00000151136	37	3.3461996452219	0.978	0.195	0.0	protein_coding
Midbrain-derived inhibitory neuron	LYPD6B	ENSG00000150556	38	3.33406750202896	0.882	0.135	0.0	protein_coding
Midbrain-derived inhibitory neuron	CHRNA3	ENSG00000080644	39	3.32949590297717	0.407	0.032	0.0	protein_coding
Midbrain-derived inhibitory neuron	SEMA3C	ENSG00000075223	40	3.31251691199675	0.743	0.162	0.0	protein_coding
Midbrain-derived inhibitory neuron	NELL1	ENSG00000165973	41	3.25395810432657	0.961	0.292	0.0	protein_coding
Midbrain-derived inhibitory neuron	IGF1	ENSG00000017427	42	3.24407193666356	0.835	0.109	0.0	protein_coding
Midbrain-derived inhibitory neuron	SYNPR	ENSG00000163630	43	3.16553112778893	0.997	0.332	0.0	protein_coding
Midbrain-derived inhibitory neuron	KIT	ENSG00000157404	44	3.1494694493598	0.959	0.175	0.0	protein_coding
Midbrain-derived inhibitory neuron	LYPD6	ENSG00000187123	45	3.09262472398061	0.813	0.135	0.0	protein_coding
Midbrain-derived inhibitory neuron	ZMAT4	ENSG00000165061	46	3.08500931254451	0.994	0.304	0.0	protein_coding
Midbrain-derived inhibitory neuron	B4GALT6	ENSG00000118276	47	3.07212008640316	0.954	0.387	0.0	protein_coding
Midbrain-derived inhibitory neuron	PAH	ENSG00000171759	48	3.06706414917061	0.327	0.035	0.0	protein_coding
Midbrain-derived inhibitory neuron	PKIB	ENSG00000135549	49	3.05661636720657	0.75	0.13	0.0	protein_coding
Midbrain-derived inhibitory neuron	SLC6A11	ENSG00000132164	50	3.01919711689079	0.843	0.135	0.0	protein_coding
Neural crest cell	COL1A1	ENSG00000108821	1	7.87769196328382	0.978	0.032	0.0	protein_coding
Neural crest cell	LUM	ENSG00000139329	2	7.4897577648083	0.847	0.014	0.0	protein_coding
Neural crest cell	COL2A1	ENSG00000139219	3	7.31612875573078	0.538	0.014	0.0	protein_coding
Neural crest cell	COL3A1	ENSG00000168542	4	7.16711265729316	0.988	0.026	0.0	protein_coding
Neural crest cell	PRRX2	ENSG00000167157	5	7.04290901252777	0.502	0.006	0.0	protein_coding
Neural crest cell	TWIST1	ENSG00000122691	6	6.43850950926364	0.86	0.025	0.0	protein_coding
Neural crest cell	CDC42EP5	ENSG00000167617	7	5.8611678173184	0.79	0.018	0.0	protein_coding
Neural crest cell	SOCS3	ENSG00000184557	8	5.67896458545732	0.514	0.009	0.0	protein_coding
Neural crest cell	FOSB	ENSG00000125740	9	5.62967231961843	0.664	0.018	0.0	protein_coding
Neural crest cell	OSR1	ENSG00000143867	10	5.62162758062042	0.334	0.008	0.0	protein_coding
Neural crest cell	CRABP2	ENSG00000143320	11	5.50260585222232	0.69	0.05	0.0	protein_coding
Neural crest cell	COL1A2	ENSG00000164692	12	5.43894419733948	0.999	0.068	0.0	protein_coding
Neural crest cell	SNAI2	ENSG00000019549	13	5.43560240051495	0.515	0.012	0.0	protein_coding
Neural crest cell	CTHRC1	ENSG00000164932	14	5.36815129210553	0.69	0.043	0.0	protein_coding
Neural crest cell	SIX1	ENSG00000126778	15	5.35914275968018	0.447	0.006	0.0	protein_coding
Neural crest cell	IGF2	ENSG00000167244	16	5.32835390094197	0.848	0.042	0.0	protein_coding
Neural crest cell	S100A11	ENSG00000163191	17	5.29522647840386	0.928	0.044	0.0	protein_coding
Neural crest cell	MDK	ENSG00000110492	18	5.23493085844029	0.998	0.121	0.0	protein_coding
Neural crest cell	NGFR	ENSG00000064300	19	5.18084472897998	0.294	0.01	0.0	protein_coding
Neural crest cell	PCOLCE	ENSG00000106333	20	5.04222232685888	0.869	0.038	0.0	protein_coding
Neural crest cell	DPPA4	ENSG00000121570	21	5.02943708348495	0.276	0.005	0.0	protein_coding
Neural crest cell	CPXM1	ENSG00000088882	22	5.02274642913594	0.649	0.016	0.0	protein_coding
Neural crest cell	STRA6	ENSG00000137868	23	5.00478556992538	0.31	0.01	0.0	protein_coding
Neural crest cell	LGALS1	ENSG00000100097	24	4.97472238817546	0.962	0.138	0.0	protein_coding
Neural crest cell	TGFBI	ENSG00000120708	25	4.91067928467022	0.531	0.018	0.0	protein_coding
Neural crest cell	PRSS35	ENSG00000146250	26	4.88543762595663	0.316	0.013	0.0	protein_coding
Neural crest cell	MSX1	ENSG00000163132	27	4.87462169381804	0.576	0.059	0.0	protein_coding
Neural crest cell	GPC3	ENSG00000147257	28	4.80266587142671	0.722	0.044	0.0	protein_coding
Neural crest cell	MDFI	ENSG00000112559	29	4.77222054360979	0.807	0.023	0.0	protein_coding
Neural crest cell	SDC1	ENSG00000115884	30	4.75132709671861	0.37	0.011	0.0	protein_coding
Neural crest cell	ALX4	ENSG00000052850	31	4.69331317119244	0.45	0.015	0.0	protein_coding
Neural crest cell	VIM	ENSG00000026025	32	4.68806570110754	1.0	0.209	0.0	protein_coding
Neural crest cell	GPX8	ENSG00000164294	33	4.63138493205964	0.736	0.023	0.0	protein_coding
Neural crest cell	SOCS1	ENSG00000185338	34	4.60270225355738	0.449	0.019	0.0	protein_coding
Neural crest cell	OGN	ENSG00000106809	35	4.53395325770343	0.636	0.078	0.0	protein_coding
Neural crest cell	COL6A3	ENSG00000163359	36	4.52221951442841	0.702	0.043	0.0	protein_coding
Neural crest cell	CCL2	ENSG00000108691	37	4.49524751745612	0.287	0.008	0.0	protein_coding
Neural crest cell	H1-1	ENSG00000124610	38	4.45477458073384	0.28	0.016	0.0	protein_coding
Neural crest cell	CNN2	ENSG00000064666	39	4.41796153643907	0.637	0.023	0.0	protein_coding
Neural crest cell	PTX3	ENSG00000163661	40	4.40181581032568	0.456	0.032	0.0	protein_coding
Neural crest cell	GAS1	ENSG00000180447	41	4.37895426231433	0.565	0.041	0.0	protein_coding
Neural crest cell	MAB21L2	ENSG00000181541	42	4.37702931298488	0.25	0.013	0.0	protein_coding
Neural crest cell	OLFML3	ENSG00000116774	43	4.34697536977132	0.737	0.023	0.0	protein_coding
Neural crest cell	RHOD	ENSG00000173156	44	4.34434412615327	0.383	0.013	0.0	protein_coding
Neural crest cell	CCDC80	ENSG00000091986	45	4.28904724526374	0.771	0.059	0.0	protein_coding
Neural crest cell	MMP2	ENSG00000087245	46	4.25506718269934	0.731	0.021	0.0	protein_coding
Neural crest cell	SERTAD1	ENSG00000197019	47	4.22911658174849	0.648	0.037	0.0	protein_coding
Neural crest cell	FBN2	ENSG00000138829	48	4.21885674009505	0.92	0.11	0.0	protein_coding
Neural crest cell	HMGA2	ENSG00000149948	49	4.21531053793085	0.703	0.051	0.0	protein_coding
Neural crest cell	EGR1	ENSG00000120738	50	4.21078755107907	0.532	0.089	0.0	protein_coding
Neuroblast (Vertebrate)	LHX1	ENSG00000273706	1	6.17832032379695	0.326	0.026	0.0	protein_coding
Neuroblast (Vertebrate)	UNCX	ENSG00000164853	2	6.03487999230344	0.252	0.014	0.0	protein_coding
Neuroblast (Vertebrate)	NHLH1	ENSG00000171786	3	5.7443715301526	0.542	0.024	0.0	protein_coding
Neuroblast (Vertebrate)	NHLH2	ENSG00000177551	4	5.64186750415922	0.463	0.054	0.0	protein_coding
Neuroblast (Vertebrate)	SCRT2	ENSG00000215397	5	5.52749350538262	0.271	0.013	0.0	protein_coding
Neuroblast (Vertebrate)	CRABP1	ENSG00000166426	6	5.09372803788815	0.356	0.046	0.0	protein_coding
Neuroblast (Vertebrate)	MAB21L1	ENSG00000180660	7	5.06736138369301	0.3	0.04	0.0	protein_coding
Neuroblast (Vertebrate)	EBF3	ENSG00000108001	8	4.81646753673716	0.459	0.048	0.0	protein_coding
Neuroblast (Vertebrate)	TUBB3	ENSG00000258947	9	4.78843306891966	0.985	0.41	0.0	protein_coding
Neuroblast (Vertebrate)	GPC2	ENSG00000213420	10	4.67654464185112	0.651	0.046	0.0	protein_coding
Neuroblast (Vertebrate)	NEUROD6	ENSG00000164600	11	4.64930185735509	0.36	0.118	6.97695281516033e-144	protein_coding
Neuroblast (Vertebrate)	KLHL35	ENSG00000149243	12	4.60838773198453	0.403	0.086	3.21346687844661e-289	protein_coding
Neuroblast (Vertebrate)	SOX11	ENSG00000176887	13	4.60106028148597	0.904	0.147	0.0	protein_coding
Neuroblast (Vertebrate)	TUBB2B	ENSG00000137285	14	4.43940907307608	0.997	0.253	0.0	protein_coding
Neuroblast (Vertebrate)	TUBA1A	ENSG00000167552	15	4.42164841785968	0.999	0.616	0.0	protein_coding
Neuroblast (Vertebrate)	CD24	ENSG00000272398	16	4.40169885875028	0.943	0.145	0.0	protein_coding
Neuroblast (Vertebrate)	MLLT11	ENSG00000213190	17	4.35880697334539	0.964	0.363	0.0	protein_coding
Neuroblast (Vertebrate)	EBF2	ENSG00000221818	18	4.32160461408081	0.346	0.031	0.0	protein_coding
Neuroblast (Vertebrate)	INSM1	ENSG00000173404	19	4.28014419898357	0.459	0.044	0.0	protein_coding
Neuroblast (Vertebrate)	DRAXIN	ENSG00000162490	20	4.25866431906674	0.446	0.045	0.0	protein_coding
Neuroblast (Vertebrate)	IGFBPL1	ENSG00000137142	21	4.20223626720239	0.836	0.105	0.0	protein_coding
Neuroblast (Vertebrate)	SOX4	ENSG00000124766	22	4.20179867367598	0.991	0.225	0.0	protein_coding
Neuroblast (Vertebrate)	DLL3	ENSG00000090932	23	4.13166599529594	0.502	0.076	0.0	protein_coding
Neuroblast (Vertebrate)	NKAIN1	ENSG00000084628	24	3.95214203623979	0.514	0.096	0.0	protein_coding
Neuroblast (Vertebrate)	H2BC21	ENSG00000184678	25	3.94856796649357	0.281	0.034	0.0	protein_coding
Neuroblast (Vertebrate)	GADD45G	ENSG00000130222	26	3.8848128082672	0.501	0.085	0.0	protein_coding
Neuroblast (Vertebrate)	STMN2	ENSG00000104435	27	3.84669627783289	0.911	0.468	0.0	protein_coding
Neuroblast (Vertebrate)	JPT1	ENSG00000189159	28	3.83899678904368	0.971	0.312	0.0	protein_coding
Neuroblast (Vertebrate)	MEX3A	ENSG00000254726	29	3.80039578414008	0.538	0.062	0.0	protein_coding
Neuroblast (Vertebrate)	PAFAH1B3	ENSG00000079462	30	3.69003930033044	0.793	0.15	0.0	protein_coding
Neuroblast (Vertebrate)	H2BC5	ENSG00000158373	31	3.67873572242543	0.349	0.061	3.34817375014351e-288	protein_coding
Neuroblast (Vertebrate)	TMSB10	ENSG00000034510	32	3.64001059991522	0.999	0.516	0.0	protein_coding
Neuroblast (Vertebrate)	DDAH2	ENSG00000213722	33	3.6399452032638	0.882	0.139	0.0	protein_coding
Neuroblast (Vertebrate)	STMN1	ENSG00000117632	34	3.63638607930437	1.0	0.515	0.0	protein_coding
Neuroblast (Vertebrate)	ARL4D	ENSG00000175906	35	3.62655674288017	0.427	0.117	4.65755453708596e-220	protein_coding
Neuroblast (Vertebrate)	NEUROD2	ENSG00000171532	36	3.62484108763413	0.307	0.138	3.82444710120118e-69	protein_coding
Neuroblast (Vertebrate)	RCOR2	ENSG00000167771	37	3.62344965139906	0.372	0.072	2.8737862895287604e-277	protein_coding
Neuroblast (Vertebrate)	NNAT	ENSG00000053438	38	3.57571433525703	0.963	0.369	0.0	protein_coding
Neuroblast (Vertebrate)	TAGLN3	ENSG00000144834	39	3.57438730337415	0.898	0.425	0.0	protein_coding
Neuroblast (Vertebrate)	RND3	ENSG00000115963	40	3.56238587709031	0.746	0.178	0.0	protein_coding
Neuroblast (Vertebrate)	TUBB	ENSG00000196230	41	3.55223316620344	0.995	0.418	0.0	protein_coding
Neuroblast (Vertebrate)	SMIM18	ENSG00000253457	42	3.5106388303048	0.305	0.077	1.3705807939233e-159	protein_coding
Neuroblast (Vertebrate)	MARCKSL1	ENSG00000175130	43	3.48085800264212	0.998	0.332	0.0	protein_coding
Neuroblast (Vertebrate)	INA	ENSG00000148798	44	3.46201030434226	0.599	0.261	1.23914636545997e-224	protein_coding
Neuroblast (Vertebrate)	OCIAD2	ENSG00000145247	45	3.42787280878557	0.637	0.206	0.0	protein_coding
Neuroblast (Vertebrate)	NEUROG2	ENSG00000178403	46	3.41286497731775	0.278	0.032	0.0	protein_coding
Neuroblast (Vertebrate)	ABRACL	ENSG00000146386	47	3.32958716598724	0.476	0.154	3.13385742385986e-215	protein_coding
Neuroblast (Vertebrate)	SERINC2	ENSG00000168528	48	3.31664247076508	0.253	0.046	3.76516922560419e-185	protein_coding
Neuroblast (Vertebrate)	HES6	ENSG00000144485	49	3.30384698937039	0.688	0.16	0.0	protein_coding
Neuroblast (Vertebrate)	TMSB4X	ENSG00000205542	50	3.3018777618907	0.997	0.568	0.0	protein_coding
Neuroplacodal cell	EOMES	ENSG00000163508	1	6.20632530368328	0.268	0.006	0.0	protein_coding
Neuroplacodal cell	NEUROG1	ENSG00000181965	2	5.7303573863473	0.288	0.005	0.0	protein_coding
Neuroplacodal cell	RRM2	ENSG00000171848	3	5.58894666810748	0.584	0.03	0.0	protein_coding
Neuroplacodal cell	CEP55	ENSG00000138180	4	5.42881613531843	0.298	0.011	0.0	protein_coding
Neuroplacodal cell	MKI67	ENSG00000148773	5	5.39763561621074	0.538	0.019	0.0	protein_coding
Neuroplacodal cell	NEIL3	ENSG00000109674	6	5.38499251741134	0.262	0.011	0.0	protein_coding
Neuroplacodal cell	FAM111B	ENSG00000189057	7	5.36194493647785	0.291	0.01	0.0	protein_coding
Neuroplacodal cell	KIF18B	ENSG00000186185	8	5.3401511596882	0.355	0.015	0.0	protein_coding
Neuroplacodal cell	TOP2A	ENSG00000131747	9	5.32480156214416	0.668	0.029	0.0	protein_coding
Neuroplacodal cell	KIFC1	ENSG00000237649	10	5.26864966169414	0.463	0.018	0.0	protein_coding
Neuroplacodal cell	GTSE1	ENSG00000075218	11	5.21248837451099	0.468	0.022	0.0	protein_coding
Neuroplacodal cell	NEUROD4	ENSG00000123307	12	5.20913751575337	0.323	0.008	0.0	protein_coding
Neuroplacodal cell	PBK	ENSG00000168078	13	5.20433360598241	0.568	0.021	0.0	protein_coding
Neuroplacodal cell	NUSAP1	ENSG00000137804	14	5.1918056152593	0.443	0.015	0.0	protein_coding
Neuroplacodal cell	MELK	ENSG00000165304	15	5.18990840792791	0.474	0.026	0.0	protein_coding
Neuroplacodal cell	CDC45	ENSG00000093009	16	5.1478324174435	0.311	0.014	0.0	protein_coding
Neuroplacodal cell	PIMREG	ENSG00000129195	17	5.14056814317958	0.443	0.02	0.0	protein_coding
Neuroplacodal cell	BUB1	ENSG00000169679	18	5.13571211044168	0.342	0.02	0.0	protein_coding
Neuroplacodal cell	AURKB	ENSG00000178999	19	5.13478736758412	0.491	0.019	0.0	protein_coding
Neuroplacodal cell	ARHGAP11A	ENSG00000198826	20	5.13077359118119	0.356	0.023	0.0	protein_coding
Neuroplacodal cell	MCM10	ENSG00000065328	21	5.10425874709254	0.303	0.018	0.0	protein_coding
Neuroplacodal cell	UBE2C	ENSG00000175063	22	5.10198026989172	0.611	0.029	0.0	protein_coding
Neuroplacodal cell	CKAP2L	ENSG00000169607	23	5.07065583776501	0.363	0.017	0.0	protein_coding
Neuroplacodal cell	TTK	ENSG00000112742	24	5.06017604792507	0.342	0.016	0.0	protein_coding
Neuroplacodal cell	ESCO2	ENSG00000171320	25	5.05131632624252	0.352	0.02	0.0	protein_coding
Neuroplacodal cell	SGO1	ENSG00000129810	26	5.05107471483131	0.421	0.019	0.0	protein_coding
Neuroplacodal cell	NCAPG	ENSG00000109805	27	5.04434441982465	0.462	0.024	0.0	protein_coding
Neuroplacodal cell	KNL1	ENSG00000137812	28	5.01597325430465	0.466	0.032	0.0	protein_coding
